prefecture_id,prefecture,seo_keyword,search_volume,our_slug,data_source_url,source_type,resolution,parent_group,nearby_areas,salon_count
19,山梨県,中央 メンズエステ,0,chuo,/yamanashi/chuo-city/all/,city,unique,山梨・甲府,山梨|笛吹|甲斐|甲府,1
19,山梨県,笛吹 メンズエステ,10,fuefuki,/yamanashi/fuefuki-city/all/,city,unique,山梨・甲府,山梨|中央|甲斐|甲府,1
19,山梨県,甲斐 メンズエステ,0,kai,/yamanashi/kai-city/all/,city,unique,山梨・甲府,山梨|中央|笛吹|甲府,3
19,山梨県,甲府 メンズエステ,1300,kofu,/yamanashi/kofu-city/all/,city,unique,山梨・甲府,山梨|中央|笛吹|甲斐,15
20,長野県,長野 メンズエステ,3600,nagano,/nagano/,parent_absorbed,absorbed: /nagano/nagano-city/all/,長野・松本,伊那|松本|塩尻|東御|上田,66
20,長野県,伊那 メンズエステ,140,ina,/nagano/ina-city/all/,city,unique,長野・松本,長野|松本|塩尻|東御|上田,3
20,長野県,松本 メンズエステ,3600,matsumoto,/nagano/matsumoto-city/all/,city,unique,長野・松本,長野|伊那|塩尻|東御|上田,24
20,長野県,塩尻 メンズエステ,320,shiojiri,/nagano/shiojiri-city/all/,city,unique,長野・松本,長野|伊那|松本|東御|上田,3
20,長野県,東御 メンズエステ,10,tomi,/nagano/tomi-city/all/,city,unique,長野・松本,長野|伊那|松本|塩尻|上田,1
20,長野県,上田 メンズエステ,1900,ueda,/nagano/ueda-city/all/,city,unique,長野・松本,長野|伊那|松本|塩尻|東御,13
21,岐阜県,岐南 メンズエステ,720,gifu,/gifu/,parent,unique,岐阜・岐南・羽島,岐阜|羽島|各務原,111
21,岐阜県,岐阜 メンズエステ,14800,gifu,/gifu/gifu-city/all/,city,unique,岐阜・岐南・羽島,岐南|羽島|各務原,52
21,岐阜県,羽島 メンズエステ,590,hashima,/gifu/hashima-city/all/,city,unique,岐阜・岐南・羽島,岐南|岐阜|各務原,17
21,岐阜県,各務原 メンズエステ,880,kakamigahara,/gifu/kakamigahara-city/all/,city,unique,岐阜・岐南・羽島,岐南|岐阜|羽島,13
21,岐阜県,美濃 メンズエステ,10,mino,/mino/,parent,unique,美濃・多治見・飛騨,恵那|可児|美濃加茂|瑞浪|中津川,48
21,岐阜県,恵那 メンズエステ,110,ena,/mino/ena-city/all/,city,unique,美濃・多治見・飛騨,美濃|可児|美濃加茂|瑞浪|中津川,1
21,岐阜県,可児 メンズエステ,720,kani,/mino/kani-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|美濃加茂|瑞浪|中津川,21
21,岐阜県,美濃加茂 メンズエステ,260,minokamo,/mino/minokamo-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|瑞浪|中津川,3
21,岐阜県,瑞浪 メンズエステ,110,mizunami,/mino/mizunami-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|美濃加茂|中津川,2
21,岐阜県,中津川 メンズエステ,110,nakatsugawa,/mino/nakatsugawa-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|美濃加茂|瑞浪,2
21,岐阜県,関 メンズエステ,90,seki,/mino/seki-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|美濃加茂|瑞浪,1
21,岐阜県,多治見 メンズエステ,2900,tajimi,/mino/tajimi-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|美濃加茂|瑞浪,14
21,岐阜県,土岐 メンズエステ,90,toki,/mino/toki-city/all/,city,unique,美濃・多治見・飛騨,美濃|恵那|可児|美濃加茂|瑞浪,3
21,岐阜県,大垣 メンズエステ,3600,ogaki,/ogaki/,parent_absorbed,absorbed: /ogaki/ogaki-city/all/,大垣・瑞穂,瑞穂,43
21,岐阜県,瑞穂 メンズエステ,90,mizuho,/ogaki/mizuho-city/all/,city,unique,大垣・瑞穂,大垣,21
22,静岡県,浜松 メンズエステ,14800,hamamatsu,/hamamatsu/,parent_absorbed,absorbed: /hamamatsu/hamamatsu-city/all/,浜松・掛川,袋井|磐田|掛川|菊川|湖西,175
22,静岡県,袋井 メンズエステ,480,fukuroi,/hamamatsu/fukuroi-city/all/,city,unique,浜松・掛川,浜松|磐田|掛川|菊川|湖西,16
22,静岡県,磐田 メンズエステ,720,iwata,/hamamatsu/iwata-city/all/,city,unique,浜松・掛川,浜松|袋井|掛川|菊川|湖西,21
22,静岡県,掛川 メンズエステ,1600,kakegawa,/hamamatsu/kakegawa-city/all/,city,unique,浜松・掛川,浜松|袋井|磐田|菊川|湖西,27
22,静岡県,菊川 メンズエステ,110,kikugawa,/hamamatsu/kikugawa-city/all/,city,unique,浜松・掛川,浜松|袋井|磐田|掛川|湖西,2
22,静岡県,湖西 メンズエステ,50,kosai,/hamamatsu/kosai-city/all/,city,unique,浜松・掛川,浜松|袋井|磐田|掛川|菊川,1
22,静岡県,沼津 メンズエステ,5400,numazu,/numazu/,parent_absorbed,absorbed: /numazu/numazu-city/all/,沼津・富士,熱海|富士|伊豆の国|三島,66
22,静岡県,熱海 メンズエステ,480,atami,/numazu/atami-city/all/,city,unique,沼津・富士,沼津|富士|伊豆の国|三島,1
22,静岡県,富士 メンズエステ,1300,fuji,/numazu/fuji-city/all/,city,unique,沼津・富士,沼津|熱海|伊豆の国|三島,26
22,静岡県,伊豆の国 メンズエステ,10,izunokuni,/numazu/izunokuni-city/all/,city,unique,沼津・富士,沼津|熱海|富士|三島,1
22,静岡県,三島 メンズエステ,1900,mishima,/numazu/mishima-city/all/,city,unique,沼津・富士,沼津|熱海|富士|伊豆の国,22
22,静岡県,中部 メンズエステ,50,shizuoka,/shizuoka/,parent,unique,静岡・中部,藤枝|島田|静岡|焼津,96
22,静岡県,藤枝 メンズエステ,880,fujieda,/shizuoka/fujieda-city/all/,city,unique,静岡・中部,中部|島田|静岡|焼津,7
22,静岡県,島田 メンズエステ,210,shimada,/shizuoka/shimada-city/all/,city,unique,静岡・中部,中部|藤枝|静岡|焼津,1
22,静岡県,静岡 メンズエステ,9900,shizuoka,/shizuoka/shizuoka-city/all/,city,unique,静岡・中部,中部|藤枝|島田|焼津,79
22,静岡県,焼津 メンズエステ,720,yaizu,/shizuoka/yaizu-city/all/,city,unique,静岡・中部,中部|藤枝|島田|静岡,7
23,愛知県,知多 メンズエステ,110,chita,/chita/,parent_absorbed,absorbed: /chita/chita-city/all/,知多・大府・半田,半田|大府|東海|常滑,102
23,愛知県,半田 メンズエステ,1900,handa,/chita/handa-city/all/,city,unique,知多・大府・半田,知多|大府|東海|常滑,48
23,愛知県,大府 メンズエステ,720,obu,/chita/obu-city/all/,city,unique,知多・大府・半田,知多|半田|東海|常滑,19
23,愛知県,東海 メンズエステ,140,tokai,/chita/tokai-city/all/,city,unique,知多・大府・半田,知多|半田|大府|常滑,27
23,愛知県,常滑 メンズエステ,140,tokoname,/chita/tokoname-city/all/,city,unique,知多・大府・半田,知多|半田|大府|東海,1
23,愛知県,堀田 メンズエステ,260,horita,/horita/,parent_absorbed,absorbed: /horita/horita-station/all/,堀田・新瑞橋,相生山|新瑞橋|神沢|瑞穂運動場東|瑞穂運動場西,24
23,愛知県,相生山 メンズエステ,0,aioiyama,/horita/aioiyama-station/all/,station,unique,堀田・新瑞橋,堀田|新瑞橋|神沢|瑞穂運動場東|瑞穂運動場西,2
23,愛知県,新瑞橋 メンズエステ,210,aratamabashi,/horita/aratamabashi-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|神沢|瑞穂運動場東|瑞穂運動場西,6
23,愛知県,神沢 メンズエステ,20,kamisawa,/horita/kamisawa-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|瑞穂運動場東|瑞穂運動場西,3
23,愛知県,瑞穂運動場東 メンズエステ,0,mizuhoundojohigashi,/horita/mizuhoundojohigashi-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場西,1
23,愛知県,瑞穂運動場西 メンズエステ,0,mizuhoundojonishi,/horita/mizuhoundojonishi-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場東,1
23,愛知県,野並 メンズエステ,110,nonami,/horita/nonami-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場東,5
23,愛知県,桜山 メンズエステ,50,sakurayama,/horita/sakurayama-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場東,1
23,愛知県,徳重 メンズエステ,50,tokushige,/horita/tokushige-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場東,2
23,愛知県,鶴里 メンズエステ,30,tsurusato,/horita/tsurusato-station/all/,station,unique,堀田・新瑞橋,堀田|相生山|新瑞橋|神沢|瑞穂運動場東,2
23,愛知県,星ヶ丘 メンズエステ,140,hoshigaoka,/hoshigaoka/,parent_absorbed,absorbed: /hoshigaoka/hoshigaoka-station/all/,星ヶ丘・藤が丘,藤が丘|本郷|一社|上社,33
23,愛知県,藤が丘 メンズエステ,1000,fujigaoka,/hoshigaoka/fujigaoka-station/all/,station,unique,星ヶ丘・藤が丘,星ヶ丘|本郷|一社|上社,18
23,愛知県,本郷 メンズエステ,110,hongo,/hoshigaoka/hongo-station/all/,station,unique,星ヶ丘・藤が丘,星ヶ丘|藤が丘|一社|上社,3
23,愛知県,一社 メンズエステ,140,issha,/hoshigaoka/issha-station/all/,station,unique,星ヶ丘・藤が丘,星ヶ丘|藤が丘|本郷|上社,10
23,愛知県,上社 メンズエステ,90,kamiyashiro,/hoshigaoka/kamiyashiro-station/all/,station,unique,星ヶ丘・藤が丘,星ヶ丘|藤が丘|本郷|一社,3
23,愛知県,金山 メンズエステ,4400,kanayama,/kanayama/,parent_absorbed,absorbed: /kanayama/kanayama-station/all/,金山・熱田,日比野|東別院|尾頭橋,60
23,愛知県,日比野 メンズエステ,110,hibino,/kanayama/hibino-station/all/,station,unique,金山・熱田,金山|東別院|尾頭橋,2
23,愛知県,東別院 メンズエステ,70,higashibetsuin,/kanayama/higashibetsuin-station/all/,station,unique,金山・熱田,金山|日比野|尾頭橋,3
23,愛知県,尾頭橋 メンズエステ,90,otobashi,/kanayama/otobashi-station/all/,station,unique,金山・熱田,金山|日比野|東別院,3
23,愛知県,笠寺 メンズエステ,50,kasadera,/kasadera/,parent_absorbed,absorbed: /kasadera/kasadera-station/all/,笠寺・柴田,有松|中京競馬場前|道徳|本星崎|鳴海,39
23,愛知県,有松 メンズエステ,30,arimatsu,/kasadera/arimatsu-station/all/,station,unique,笠寺・柴田,笠寺|中京競馬場前|道徳|本星崎|鳴海,3
23,愛知県,中京競馬場前 メンズエステ,0,chukyokeibajomae,/kasadera/chukyokeibajomae-station/all/,station,unique,笠寺・柴田,笠寺|有松|道徳|本星崎|鳴海,2
23,愛知県,道徳 メンズエステ,10,dotoku,/kasadera/dotoku-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|本星崎|鳴海,1
23,愛知県,本星崎 メンズエステ,10,motohoshizaki,/kasadera/motohoshizaki-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|鳴海,2
23,愛知県,鳴海 メンズエステ,90,narumi,/kasadera/narumi-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|本星崎,11
23,愛知県,大高 メンズエステ,70,odaka,/kasadera/odaka-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|本星崎,4
23,愛知県,大江 メンズエステ,10,oe,/kasadera/oe-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|本星崎,2
23,愛知県,左京山 メンズエステ,0,sakyoyama,/kasadera/sakyoyama-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|本星崎,2
23,愛知県,柴田 メンズエステ,320,shibata,/kasadera/shibata-station/all/,station,unique,笠寺・柴田,笠寺|有松|中京競馬場前|道徳|本星崎,8
23,愛知県,小牧 メンズエステ,1600,komaki,/komaki/,parent_absorbed,absorbed: /komaki/komaki-city/all/,小牧・春日井,犬山|春日井|長久手|日進|瀬戸,109
23,愛知県,犬山 メンズエステ,720,inuyama,/komaki/inuyama-city/all/,city,unique,小牧・春日井,小牧|春日井|長久手|日進|瀬戸,10
23,愛知県,春日井 メンズエステ,4400,kasugai,/komaki/kasugai-city/all/,city,unique,小牧・春日井,小牧|犬山|長久手|日進|瀬戸,39
23,愛知県,長久手 メンズエステ,260,nagakute,/komaki/nagakute-city/all/,city,unique,小牧・春日井,小牧|犬山|春日井|日進|瀬戸,3
23,愛知県,日進 メンズエステ,390,nisshin,/komaki/nisshin-city/all/,city_cross_pref,cross_prefecture,小牧・春日井,小牧|犬山|春日井|長久手|瀬戸,13
23,愛知県,瀬戸 メンズエステ,590,seto,/komaki/seto-city/all/,city,unique,小牧・春日井,小牧|犬山|春日井|長久手|日進,12
23,愛知県,豊明 メンズエステ,390,toyoake,/komaki/toyoake-city/all/,city,unique,小牧・春日井,小牧|犬山|春日井|長久手|日進,13
23,愛知県,黒川 メンズエステ,210,kurokawa,/kurokawa/,parent_absorbed,absorbed: /kurokawa/kurokawa-station/all/,黒川・大曽根,茶屋ヶ坂|平安通|上飯田|大曽根|志賀本通,27
23,愛知県,茶屋ヶ坂 メンズエステ,0,chayagasaka,/kurokawa/chayagasaka-station/all/,station,unique,黒川・大曽根,黒川|平安通|上飯田|大曽根|志賀本通,1
23,愛知県,平安通 メンズエステ,20,heiandori,/kurokawa/heiandori-station/all/,station,unique,黒川・大曽根,黒川|茶屋ヶ坂|上飯田|大曽根|志賀本通,1
23,愛知県,上飯田 メンズエステ,30,kamiida,/kurokawa/kamiida-station/all/,station,unique,黒川・大曽根,黒川|茶屋ヶ坂|平安通|大曽根|志賀本通,2
23,愛知県,大曽根 メンズエステ,1600,ozone,/kurokawa/ozone-station/all/,station,unique,黒川・大曽根,黒川|茶屋ヶ坂|平安通|上飯田|志賀本通,10
23,愛知県,志賀本通 メンズエステ,30,shigahondori,/kurokawa/shigahondori-station/all/,station,unique,黒川・大曽根,黒川|茶屋ヶ坂|平安通|上飯田|大曽根,3
23,愛知県,守山 メンズエステ,480,moriyama,/moriyama/,parent_cross_pref,cross_prefecture,守山・小幡,印場|喜多山|小幡|大森|新守山,16
23,愛知県,印場 メンズエステ,0,inba,/moriyama/inba-station/all/,station,unique,守山・小幡,守山|喜多山|小幡|大森|新守山,4
23,愛知県,喜多山 メンズエステ,0,kitayama,/moriyama/kitayama-station/all/,station,unique,守山・小幡,守山|印場|小幡|大森|新守山,2
23,愛知県,小幡 メンズエステ,140,obata,/moriyama/obata-station/all/,station,unique,守山・小幡,守山|印場|喜多山|大森|新守山,5
23,愛知県,大森 メンズエステ,4400,omorikinjogakuinmae,/moriyama/omorikinjogakuinmae-station/all/,station_cross_pref,cross_prefecture,守山・小幡,守山|印場|喜多山|小幡|新守山,1
23,愛知県,新守山 メンズエステ,70,shinmoriyama,/moriyama/shinmoriyama-station/all/,station,unique,守山・小幡,守山|印場|喜多山|小幡|大森,4
23,愛知県,名古屋 メンズエステ,49500,nagoya,/nagoya/,parent_absorbed,"absorbed: /showa/, /nagoya/nagoya-station/all/",名古屋・名駅・納屋橋,八田|本陣|岩塚|亀島|国際センター,90
23,愛知県,八田 メンズエステ,50,hatta,/nagoya/hatta-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|本陣|岩塚|亀島|国際センター,4
23,愛知県,本陣 メンズエステ,40,honjin,/nagoya/honjin-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|岩塚|亀島|国際センター,1
23,愛知県,岩塚 メンズエステ,140,iwatsuka,/nagoya/iwatsuka-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|亀島|国際センター,7
23,愛知県,亀島 メンズエステ,70,kamejima,/nagoya/kamejima-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|岩塚|国際センター,3
23,愛知県,国際センター メンズエステ,50,kokusaicenter,/nagoya/kokusaicenter-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|岩塚|亀島,9
23,愛知県,中村公園 メンズエステ,140,nakamurakoen,/nagoya/nakamurakoen-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|岩塚|亀島,4
23,愛知県,栄生 メンズエステ,30,sako,/nagoya/sako-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|岩塚|亀島,1
23,愛知県,太閤通 メンズエステ,0,taikoudori,/nagoya/taikoudori-station/all/,station,unique,名古屋・名駅・納屋橋,名古屋|八田|本陣|岩塚|亀島,7
23,愛知県,小田井 メンズエステ,50,otai,/otai/,parent_absorbed,absorbed: /otai/otai-station/all/,小田井・比良,味鋺|味美|比良|浄心|庄内通,18
23,愛知県,味鋺 メンズエステ,0,ajima,/otai/ajima-station/all/,station,unique,小田井・比良,小田井|味美|比良|浄心|庄内通,2
23,愛知県,味美 メンズエステ,30,ajiyoshi,/otai/ajiyoshi-station/all/,station,unique,小田井・比良,小田井|味鋺|比良|浄心|庄内通,1
23,愛知県,比良 メンズエステ,10,hira,/otai/hira-station/all/,station,unique,小田井・比良,小田井|味鋺|味美|浄心|庄内通,2
23,愛知県,浄心 メンズエステ,50,joshin,/otai/joshin-station/all/,station,unique,小田井・比良,小田井|味鋺|味美|比良|庄内通,5
23,愛知県,庄内通 メンズエステ,40,shonaidori,/otai/shonaidori-station/all/,station,unique,小田井・比良,小田井|味鋺|味美|比良|浄心,3
23,愛知県,尾張 メンズエステ,140,owari,/owari/,parent,unique,尾張・一宮,愛西|あま|一宮|稲沢|岩倉,156
23,愛知県,愛西 メンズエステ,30,aisai,/owari/aisai-city/all/,city,unique,尾張・一宮,尾張|あま|一宮|稲沢|岩倉,2
23,愛知県,あま メンズエステ,0,ama,/owari/ama-city/all/,city,unique,尾張・一宮,尾張|愛西|一宮|稲沢|岩倉,10
23,愛知県,一宮 メンズエステ,9900,ichinomiya,/owari/ichinomiya-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|稲沢|岩倉,60
23,愛知県,稲沢 メンズエステ,320,inazawa,/owari/inazawa-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|岩倉,8
23,愛知県,岩倉 メンズエステ,1000,iwakura,/owari/iwakura-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,16
23,愛知県,北名古屋 メンズエステ,590,kitanagoya,/owari/kitanagoya-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,16
23,愛知県,清須 メンズエステ,50,kiyosu,/owari/kiyosu-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,2
23,愛知県,江南 メンズエステ,390,kounan,/owari/kounan-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,9
23,愛知県,尾張旭 メンズエステ,390,owariasahi,/owari/owariasahi-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,10
23,愛知県,津島 メンズエステ,170,tsushima,/owari/tsushima-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,2
23,愛知県,弥富 メンズエステ,140,yatomi,/owari/yatomi-city/all/,city,unique,尾張・一宮,尾張|愛西|あま|一宮|稲沢,4
23,愛知県,栄 メンズエステ,5400,sakae,/sakae/,parent_absorbed,absorbed: /sakae/sakae-station/all/,栄,丸の内|矢場町,89
23,愛知県,丸の内 メンズエステ,720,marunouchi,/sakae/marunouchi-station/all/,station,unique,栄,栄|矢場町,39
23,愛知県,矢場町 メンズエステ,260,yabacho,/sakae/yabacho-station/all/,station,unique,栄,栄|丸の内,21
23,愛知県,新栄町 メンズエステ,210,shinsakae,/shinsakae/,parent_absorbed,absorbed: /shinsakae/shinsakaemachi-station/all/,新栄町・千種・今池,千種|吹上|池下|今池|覚王山,95
23,愛知県,千種 メンズエステ,480,chikusa,/shinsakae/chikusa-station/all/,station,unique,新栄町・千種・今池,新栄町|吹上|池下|今池|覚王山,14
23,愛知県,吹上 メンズエステ,210,fukiage,/shinsakae/fukiage-station/all/,station_cross_pref,cross_prefecture,新栄町・千種・今池,新栄町|千種|池下|今池|覚王山,2
23,愛知県,池下 メンズエステ,590,ikeshita,/shinsakae/ikeshita-station/all/,station,unique,新栄町・千種・今池,新栄町|千種|吹上|今池|覚王山,9
23,愛知県,今池 メンズエステ,1600,imaike,/shinsakae/imaike-station/all/,station,unique,新栄町・千種・今池,新栄町|千種|吹上|池下|覚王山,30
23,愛知県,覚王山 メンズエステ,40,kakuozan,/shinsakae/kakuozan-station/all/,station,unique,新栄町・千種・今池,新栄町|千種|吹上|池下|今池,1
23,愛知県,高岳 メンズエステ,1000,takaoka,/shinsakae/takaoka-station/all/,station,unique,新栄町・千種・今池,新栄町|千種|吹上|池下|今池,31
23,愛知県,荒畑 メンズエステ,0,arahata,/showa/arahata-station/all/,station,unique,名古屋・昭和区・天白区,御器所|原|平針|川名|塩釜口,1
23,愛知県,御器所 メンズエステ,70,gokiso,/showa/gokiso-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|原|平針|川名|塩釜口,2
23,愛知県,原 メンズエステ,40,hara,/showa/hara-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|御器所|平針|川名|塩釜口,2
23,愛知県,平針 メンズエステ,320,hirabari,/showa/hirabari-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|御器所|原|川名|塩釜口,15
23,愛知県,川名 メンズエステ,0,kawana,/showa/kawana-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|御器所|原|平針|塩釜口,1
23,愛知県,塩釜口 メンズエステ,40,shiogamaguchi,/showa/shiogamaguchi-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|御器所|原|平針|川名,2
23,愛知県,植田 メンズエステ,50,ueda,/showa/ueda-station/all/,station,unique,名古屋・昭和区・天白区,荒畑|御器所|原|平針|川名,4
23,愛知県,東海通 メンズエステ,70,tokaidori,/tokaidori/,parent_absorbed,absorbed: /tokaidori/tokaidori-station/all/,東海通・高畑,荒子川公園|港北|南荒子|港区役所|中島,42
23,愛知県,荒子川公園 メンズエステ,10,arakogawakoen,/tokaidori/arakogawakoen-station/all/,station,unique,東海通・高畑,東海通|港北|南荒子|港区役所|中島,1
23,愛知県,港北 メンズエステ,0,kohoku,/tokaidori/kohoku-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|南荒子|港区役所|中島,2
23,愛知県,南荒子 メンズエステ,0,minamiarako,/tokaidori/minamiarako-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|港北|港区役所|中島,1
23,愛知県,港区役所 メンズエステ,0,minatokuyakusho,/tokaidori/minatokuyakusho-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|港北|南荒子|中島,1
23,愛知県,中島 メンズエステ,10,nakajima,/tokaidori/nakajima-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|港北|南荒子|港区役所,2
23,愛知県,高畑 メンズエステ,480,takabata,/tokaidori/takabata-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|港北|南荒子|港区役所,24
23,愛知県,戸田 メンズエステ,1600,toda,/tokaidori/toda-station/all/,station_cross_pref,cross_prefecture,東海通・高畑,東海通|荒子川公園|港北|南荒子|港区役所,2
23,愛知県,築地口 メンズエステ,30,tsukijiguchi,/tokaidori/tsukijiguchi-station/all/,station,unique,東海通・高畑,東海通|荒子川公園|港北|南荒子|港区役所,4
23,愛知県,東三河 メンズエステ,110,toyohashi,/toyohashi/,parent,unique,東三河・豊橋・豊川,蒲郡|新城|田原|豊橋|豊川,86
23,愛知県,蒲郡 メンズエステ,480,gamagori,/toyohashi/gamagori-city/all/,city,unique,東三河・豊橋・豊川,東三河|新城|田原|豊橋|豊川,13
23,愛知県,新城 メンズエステ,40,shinshiro,/toyohashi/shinshiro-city/all/,city,unique,東三河・豊橋・豊川,東三河|蒲郡|田原|豊橋|豊川,3
23,愛知県,田原 メンズエステ,20,tahara,/toyohashi/tahara-city/all/,city,unique,東三河・豊橋・豊川,東三河|蒲郡|新城|豊橋|豊川,1
23,愛知県,豊橋 メンズエステ,8100,toyohashi,/toyohashi/toyohashi-city/all/,city,unique,東三河・豊橋・豊川,東三河|蒲郡|新城|田原|豊川,58
23,愛知県,豊川 メンズエステ,720,toyokawa,/toyohashi/toyokawa-city/all/,city,unique,東三河・豊橋・豊川,東三河|蒲郡|新城|田原|豊橋,19
23,愛知県,西三河 メンズエステ,480,toyota,/toyota/,parent,unique,西三河・豊田・岡崎,安城|知立|碧南|刈谷|みよし,205
23,愛知県,安城 メンズエステ,3600,anjo,/toyota/anjo-city/all/,city,unique,西三河・豊田・岡崎,西三河|知立|碧南|刈谷|みよし,50
23,愛知県,知立 メンズエステ,480,chiryu,/toyota/chiryu-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|碧南|刈谷|みよし,14
23,愛知県,碧南 メンズエステ,70,hekinan,/toyota/hekinan-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|刈谷|みよし,2
23,愛知県,刈谷 メンズエステ,2900,kariya,/toyota/kariya-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|碧南|みよし,42
23,愛知県,みよし メンズエステ,170,miyoshi,/toyota/miyoshi-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|碧南|刈谷,6
23,愛知県,西尾 メンズエステ,390,nishio,/toyota/nishio-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|碧南|刈谷,16
23,愛知県,岡崎 メンズエステ,3600,okazaki,/toyota/okazaki-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|碧南|刈谷,53
23,愛知県,高浜 メンズエステ,110,takahama,/toyota/takahama-city/all/,city,unique,西三河・豊田・岡崎,西三河|安城|知立|碧南|刈谷,2
23,愛知県,豊田 メンズエステ,2400,toyota,/toyota/toyota-city/all/,city_cross_pref,cross_prefecture,西三河・豊田・岡崎,西三河|安城|知立|碧南|刈谷,72
23,愛知県,大須 メンズエステ,590,tsurumai,/tsurumai/,parent,unique,大須・鶴舞,上前津|大須観音|鶴舞,22
23,愛知県,上前津 メンズエステ,260,kamimaezu,/tsurumai/kamimaezu-station/all/,station,unique,大須・鶴舞,大須|大須観音|鶴舞,14
23,愛知県,大須観音 メンズエステ,50,osukannon,/tsurumai/osukannon-station/all/,station,unique,大須・鶴舞,大須|上前津|鶴舞,5
23,愛知県,鶴舞 メンズエステ,390,tsurumai,/tsurumai/tsurumai-station/all/,station,unique,大須・鶴舞,大須|上前津|大須観音,5
24,三重県,四日市 メンズエステ,6600,mie,/mie/,parent_absorbed,absorbed: /mie/yokkaichi-city/all/,四日市・鈴鹿,桑名|鈴鹿,94
24,三重県,桑名 メンズエステ,1300,kuwana,/mie/kuwana-city/all/,city,unique,四日市・鈴鹿,四日市|鈴鹿,18
24,三重県,鈴鹿 メンズエステ,1900,suzuka,/mie/suzuka-city/all/,city,unique,四日市・鈴鹿,四日市|桑名,30
24,三重県,津 メンズエステ,1000,tsu,/tsu/,parent_absorbed,absorbed: /tsu/tsu-city/all/,津・松阪・南部,伊勢|松阪,56
24,三重県,伊勢 メンズエステ,260,ise,/tsu/ise-city/all/,city,unique,津・松阪・南部,津|松阪,6
24,三重県,松阪 メンズエステ,1900,matsusaka,/tsu/matsusaka-city/all/,city,unique,津・松阪・南部,津|伊勢,21
25,滋賀県,滋賀 メンズエステ,5400,shiga,/shiga/,parent,unique,滋賀・大津,東近江|彦根|草津|米原|守山,94
25,滋賀県,東近江 メンズエステ,50,higashioumi,/shiga/higashioumi-city/all/,city,unique,滋賀・大津,滋賀|彦根|草津|米原|守山,4
